CRUISE_ID,DATE_UTC,TIME_UTC,DATE_LOCAL,TIME_LOCAL,LONGITUDE_DEC,LATITUDE_DEC,STATION_NO,NISKIN_NO,CTDPRS_DBAR,CTDTMP_DEG_C_ITS90,CTDTMP_FLAG_W,CTDSAL_PSS78,CTDSAL_FLAG_W,SIGMATHETA_KG_M3,CTDOXY_UMOL_KG_ADJ,CTDOXY_MG_L,CTDOXY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_MG_L_1,OXYGEN_MG_L_2,OXYGEN_MG_L_3,OXYGEN_FLAG_W,TA_UMOL_KG,DIC_UMOL_KG,TA_FLAG_W,DIC_FLAG_W,NITRATE_UMOL_KG,NITRATE_UMOL_L,NITRITE_UMOL_KG,NITRITE_UMOL_L,AMMONIUM_UMOL_KG,AMMONIUM_UMOL_L,PHOSPHATE_UMOL_KG,PHOSPHATE_UMOL_L,SILICATE_UMOL_KG,SILICATE_UMOL_L,NUTRIENTS_FLAG_W
CAB1023,10/1/14,2:35:14,9/30/14,19:35:14,-122.6052,47.8965,8,8,10.602,11.94,2,30.537,2,23.137,181.1,5.613,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,2:36:32,9/30/14,19:36:32,-122.6052,47.8965,8,9,5.797,12.051,2,30.427,2,23.031,183.2,5.677,2,-999,-999,-999,-999,5,2101.3,2025.6,3,3,21.1,21.54,0.46,0.47,1.03,1.06,2.19,2.23,47.37,48.35,2
CAB1023,10/1/14,2:36:32,9/30/14,19:36:32,-122.6052,47.8965,8,10,5.751,12.047,2,30.428,2,23.033,183.1,5.675,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,2:37:49,9/30/14,19:37:49,-122.6052,47.8965,8,11,2.617,12.339,2,30.15,2,22.763,191.3,5.937,2,189.7,6.208,-999,-999,2,2078.5,2022.5,2,2,20.62,21.04,0.43,0.43,0.87,0.89,2.14,2.19,48.27,49.26,2
CAB1023,10/1/14,14:58:34,10/1/14,7:58:34,-122.6672,47.8328,9,1,61.823,11.5,2,31.028,2,23.597,167.3,5.17,2,167,5.471,-999,-999,2,2128.1,2073.5,2,2,21.98,22.45,0.49,0.5,1.88,1.92,2.27,2.32,45.71,46.68,2
CAB1023,10/1/14,14:59:43,10/1/14,7:59:43,-122.6672,47.8328,9,2,50.953,11.573,2,30.953,2,23.526,169.8,5.249,2,168.8,5.529,-999,-999,2,2124.3,2067.4,2,2,21.78,22.24,0.49,0.5,1.68,1.72,2.25,2.3,45.38,46.34,2
CAB1023,10/1/14,15:01:09,10/1/14,8:01:09,-122.6672,47.8328,9,3,31.145,11.58,2,30.508,2,23.179,158.9,4.898,2,159.4,5.22,-999,-999,2,2104.5,2056.4,2,2,22.9,23.38,0.49,0.5,1.02,1.04,2.36,2.41,49.22,50.24,2
CAB1023,10/1/14,15:01:09,10/1/14,8:01:09,-122.6672,47.8328,9,4,31.154,11.58,2,30.508,2,23.179,159.1,4.905,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:02:18,10/1/14,8:02:18,-122.6672,47.8328,9,5,21.006,11.654,2,30.42,2,23.098,161.4,4.978,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:02:27,10/1/14,8:02:27,-122.6672,47.8328,9,6,20.999,11.655,2,30.42,2,23.097,161.5,4.98,2,159,5.206,-999,-999,2,2104.5,2049.4,2,2,22.84,23.31,0.49,0.5,0.98,1,2.35,2.4,49.37,50.39,2
CAB1023,10/1/14,15:03:45,10/1/14,8:03:45,-122.6672,47.8328,9,7,10.233,11.483,2,30.154,2,22.921,149.8,4.603,2,154.7,5.062,-999,-999,2,2089.8,2042.1,2,2,23.75,24.24,0.43,0.44,0.45,0.46,2.39,2.44,51.61,52.67,2
CAB1023,10/1/14,15:03:53,10/1/14,8:03:53,-122.6672,47.8328,9,8,10.222,11.481,2,30.155,2,22.922,149.6,4.597,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:04:54,10/1/14,8:04:54,-122.6672,47.8328,9,9,5.141,12.072,2,29.992,2,22.69,177.7,5.498,2,165.9,5.429,-999,-999,2,2072.1,1895.1,2,2,22.37,22.83,0.39,0.4,0.18,0.18,2.27,2.32,51.65,52.7,2
CAB1023,10/1/14,15:04:54,10/1/14,8:04:54,-122.6672,47.8328,9,10,5.15,12.072,2,29.992,2,22.69,178,5.509,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:05:54,10/1/14,8:05:54,-122.6672,47.8328,9,11,2.992,12.695,2,29.435,2,22.144,202.3,6.287,2,-999,-999,-999,-999,5,2058.8,2001.3,2,2,20.08,20.48,0.3,0.31,0.09,0.09,2.08,2.12,50.47,51.48,2
CAB1023,10/1/14,15:05:54,10/1/14,8:05:54,-122.6672,47.8328,9,12,2.995,12.697,2,29.432,2,22.141,201,6.247,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:37:09,10/1/14,8:37:09,-122.7197,47.7997,10,1,49.651,11.675,2,30.768,2,23.364,169.4,5.238,2,168.3,5.512,-999,-999,2,2115.4,2035,2,2,22.08,22.55,0.5,0.51,1.53,1.56,2.26,2.3,46.67,47.65,2
CAB1023,10/1/14,15:38:27,10/1/14,8:38:27,-122.7197,47.7997,10,2,41.203,11.703,2,30.731,2,23.33,170.1,5.258,2,170.1,5.571,-999,-999,2,2117.3,2029.6,3,3,21.99,22.45,0.5,0.51,1.53,1.56,2.26,2.3,47.1,48.09,2
CAB1023,10/1/14,15:39:19,10/1/14,8:39:19,-122.7197,47.7997,10,3,31.145,11.727,2,30.524,2,23.165,166.7,5.149,2,168.7,5.523,-999,-999,2,2103.1,2046,2,2,22.23,22.69,0.5,0.51,1.33,1.36,2.27,2.31,48.28,49.29,2
CAB1023,10/1/14,15:39:19,10/1/14,8:39:19,-122.7197,47.7997,10,4,31.166,11.727,2,30.526,2,23.167,166.7,5.148,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:40:19,10/1/14,8:40:19,-122.7197,47.7997,10,5,21.195,11.504,2,30.077,2,22.858,152.2,4.68,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:40:19,10/1/14,8:40:19,-122.7197,47.7997,10,6,21.21,11.501,2,30.077,2,22.859,152.2,4.68,2,159.2,5.212,-999,-999,2,2095.3,-999,3,9,23.53,24.01,0.42,0.43,0.56,0.58,2.36,2.4,50.93,51.98,2
CAB1023,10/1/14,15:41:28,10/1/14,8:41:28,-122.7197,47.7997,10,7,10.989,11.822,2,29.827,2,22.608,165.2,5.097,2,160.8,5.262,-999,-999,2,2076.6,2019.7,2,2,23.62,24.1,0.33,0.34,0.09,0.09,2.33,2.38,53.46,54.54,2
CAB1023,10/1/14,15:41:28,10/1/14,8:41:28,-122.7197,47.7997,10,8,10.992,11.823,2,29.827,2,22.607,165.4,5.106,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:42:29,10/1/14,8:42:29,-122.7197,47.7997,10,9,5.156,12.695,2,29.247,2,21.999,207.1,6.441,2,179,5.853,-999,-999,2,2069.7,1886.8,2,2,20.93,21.35,0.27,0.27,0.1,0.1,2.12,2.16,52.45,53.5,2
CAB1023,10/1/14,15:42:29,10/1/14,8:42:29,-122.7197,47.7997,10,10,5.157,12.694,2,29.249,2,22.001,206.4,6.417,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,15:43:38,10/1/14,8:43:38,-122.7197,47.7997,10,11,2.828,13.089,2,28.75,2,21.54,229,7.142,2,232.1,7.588,-999,-999,2,2046.6,1923.7,2,2,16.88,17.21,0.16,0.17,0.2,0.2,1.79,1.83,50.71,51.7,2
CAB1023,10/1/14,15:43:38,10/1/14,8:43:38,-122.7197,47.7997,10,12,2.837,13.085,2,28.755,2,21.545,229.2,7.146,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,16:23:40,10/1/14,9:23:40,-122.7617,47.7362,17,1,98.721,11.532,2,30.705,2,23.34,159,4.903,2,146,4.78,-999,-999,2,-999,-999,9,9,23.22,23.7,0.48,0.49,1.44,1.47,2.34,2.39,49.07,50.1,2
CAB1023,10/1/14,16:24:49,10/1/14,9:24:49,-122.7617,47.7362,17,2,80.289,11.526,2,30.626,2,23.28,157.2,4.845,2,158.1,5.177,-999,-999,2,-999,-999,9,9,23.39,23.88,0.48,0.49,1.38,1.41,2.35,2.4,50,51.05,2
CAB1023,10/1/14,16:26:50,10/1/14,9:26:50,-122.7617,47.7362,17,3,50.859,11.504,2,30.525,2,23.206,154,4.742,2,151.9,4.974,-999,-999,2,-999,-999,9,9,23.85,24.35,0.46,0.47,1,1.02,2.39,2.44,50.93,51.99,2
CAB1023,10/1/14,16:28:25,10/1/14,9:28:25,-122.7617,47.7362,17,4,30.793,11.535,2,30.379,2,23.086,154.2,4.746,2,-999,-999,-999,-999,5,-999,-999,9,9,23.57,24.06,0.42,0.42,0.73,0.75,2.36,2.41,51.5,52.56,2
CAB1023,10/1/14,16:28:25,10/1/14,9:28:25,-122.7617,47.7362,17,5,30.799,11.545,2,30.364,2,23.073,155,4.773,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,16:29:17,10/1/14,9:29:17,-122.7617,47.7362,17,6,20.843,11.262,2,29.996,2,22.837,145.7,4.473,2,152.1,4.978,-999,-999,2,-999,-999,9,9,24.77,25.27,0.3,0.31,0.26,0.27,2.44,2.49,54.27,55.38,2
CAB1023,10/1/14,16:30:35,10/1/14,9:30:35,-122.7617,47.7362,17,7,10.85,11.701,2,29.987,2,22.753,162,4.995,2,-999,-999,-999,-999,5,-999,-999,9,9,22.52,22.98,0.31,0.31,0.4,0.41,2.26,2.3,52.63,53.71,2
CAB1023,10/1/14,16:31:52,10/1/14,9:31:52,-122.7617,47.7362,17,8,4.949,12.328,2,29.325,2,22.127,188.3,5.838,2,193.3,6.323,-999,-999,2,-999,-999,9,9,20.83,21.25,0.2,0.21,0.11,0.12,2.12,2.17,52.73,53.78,2
CAB1023,10/1/14,16:32:01,10/1/14,9:32:01,-122.7617,47.7362,17,9,4.947,12.277,2,29.372,2,22.172,186.6,5.784,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,16:32:44,10/1/14,9:32:44,-122.7617,47.7362,17,10,2.946,12.461,2,29.213,2,22.016,194.4,6.032,2,190.5,6.23,-999,-999,2,-999,-999,9,9,20.03,20.43,0.19,0.2,0.14,0.15,2.05,2.09,51.95,52.98,2
CAB1023,10/1/14,16:32:44,10/1/14,9:32:44,-122.7617,47.7362,17,11,2.952,12.452,2,29.22,2,22.023,193.8,6.013,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,16:32:44,10/1/14,9:32:44,-122.7617,47.7362,17,12,2.947,12.403,2,29.259,2,22.062,193.9,6.018,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,17:09:36,10/1/14,10:09:36,-122.764,47.6907,16,1,100.396,11.563,2,30.818,2,23.422,163.2,5.036,2,162.3,5.315,-999,-999,2,2119.2,2063.4,6,2,22.26,22.73,0.5,0.51,1.73,1.77,2.35,2.4,48.77,49.79,2
CAB1023,10/1/14,17:11:28,10/1/14,10:11:28,-122.764,47.6907,16,2,65.807,11.523,2,30.689,2,23.33,158.2,4.877,2,158.6,5.193,-999,-999,2,2115.2,2031.3,2,2,22.78,23.25,0.47,0.48,1.52,1.55,2.38,2.43,49.19,50.22,2
CAB1023,10/1/14,17:12:55,10/1/14,10:12:55,-122.764,47.6907,16,3,51.008,11.308,2,30.411,2,23.151,144.8,4.445,2,145.4,4.761,-999,-999,2,2097.5,2067.7,2,2,24.59,25.1,0.35,0.36,0.77,0.78,2.52,2.57,52.63,53.72,2
CAB1023,10/1/14,17:14:12,10/1/14,10:14:12,-122.764,47.6907,16,4,30.821,11.193,2,30.264,2,23.058,141.3,4.332,2,138.2,4.526,-999,-999,2,2090.1,2041.6,2,2,25.47,26,0.28,0.28,0.43,0.44,2.58,2.63,54.87,56,2
CAB1023,10/1/14,17:14:21,10/1/14,10:14:21,-122.764,47.6907,16,5,30.81,11.194,2,30.266,2,23.059,141.5,4.339,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,17:15:22,10/1/14,10:15:22,-122.764,47.6907,16,6,21.052,11.019,2,30.132,2,22.985,136.3,4.169,2,133.5,4.369,-999,-999,2,2082.8,2062.7,2,2,26.29,26.83,0.21,0.21,0.21,0.21,2.63,2.68,56.62,57.78,2
CAB1023,10/1/14,17:17:14,10/1/14,10:17:14,-122.764,47.6907,16,7,10.036,11.377,2,29.823,2,22.683,151.5,4.657,2,141.2,4.62,-999,-999,2,2069.9,2048.7,2,2,24.72,25.23,0.18,0.19,0.1,0.1,2.49,2.54,55.6,56.73,2
CAB1023,10/1/14,17:18:32,10/1/14,10:18:32,-122.764,47.6907,16,8,4.933,12.554,2,29.054,2,21.876,200.7,6.233,2,-999,-999,-999,-999,5,2035.3,1965.1,2,2,17.85,18.2,0.12,0.13,0.11,0.11,1.91,1.94,51.83,52.85,2
CAB1023,10/1/14,17:18:32,10/1/14,10:18:32,-122.764,47.6907,16,9,4.939,12.518,2,29.086,2,21.907,200.4,6.223,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,17:19:32,10/1/14,10:19:32,-122.764,47.6907,16,10,2.936,13.375,2,28.41,2,21.223,238.8,7.454,2,242.5,7.925,-999,-999,2,2003.5,1880.1,2,2,9.09,9.26,0.08,0.08,0.17,0.17,1.55,1.58,50.34,51.31,2
CAB1023,10/1/14,17:19:32,10/1/14,10:19:32,-122.764,47.6907,16,11,2.927,13.36,2,28.42,2,21.234,237.9,7.425,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,17:19:32,10/1/14,10:19:32,-122.764,47.6907,16,12,2.924,13.351,2,28.427,2,21.241,237.2,7.401,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,18:02:27,10/1/14,11:02:27,-122.8602,47.6615,15,1,130.029,11.33,2,30.539,2,23.247,142.6,4.375,2,140.9,4.613,-999,-999,2,2106.5,2076.9,2,2,24.65,25.17,0.48,0.49,0.57,0.59,2.57,2.63,53.8,54.92,2
CAB1023,10/1/14,18:05:11,10/1/14,11:05:11,-122.8602,47.6615,15,2,81.045,11.352,2,30.489,2,23.204,140.6,4.311,2,138.2,4.525,-999,-999,2,2102.1,2040.4,2,2,25.09,25.61,0.47,0.48,0.29,0.29,2.54,2.59,53.26,54.37,2
CAB1023,10/1/14,18:07:21,10/1/14,11:07:21,-122.8602,47.6615,15,3,51.026,11.281,2,30.369,2,23.124,134.1,4.1,2,132.7,4.345,-999,-999,2,2097.4,2074.3,2,2,26.28,26.82,0.06,0.06,0.09,0.09,2.61,2.66,54.77,55.9,2
CAB1023,10/1/14,18:09:04,10/1/14,11:09:04,-122.8602,47.6615,15,4,30.888,10.818,2,30.181,2,23.057,124.2,3.781,2,-999,-999,-999,-999,5,2088,2071.8,2,2,27.31,27.87,0.03,0.03,0.1,0.1,2.71,2.77,57,58.17,2
CAB1023,10/1/14,18:09:04,10/1/14,11:09:04,-122.8602,47.6615,15,5,30.89,10.818,2,30.181,2,23.057,124.2,3.781,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,18:11:05,10/1/14,11:11:05,-122.8602,47.6615,15,6,20.174,10.445,2,29.981,2,22.964,119.4,3.625,2,117.4,3.843,-999,-999,2,2074.4,2081.8,2,2,28.52,29.1,0.06,0.06,0.1,0.1,2.84,2.9,60.08,61.31,2
CAB1023,10/1/14,18:12:32,10/1/14,11:12:32,-122.8602,47.6615,15,7,9.946,11.017,2,29.677,2,22.632,146.2,4.487,2,141.3,4.623,-999,-999,2,2058.5,1986.9,2,2,25.98,26.5,0.27,0.28,0.11,0.11,2.59,2.64,57.74,58.91,2
CAB1023,10/1/14,18:14:15,10/1/14,11:14:15,-122.8602,47.6615,15,8,4.934,12.468,2,29.104,2,21.93,209.8,6.525,2,223,7.291,-999,-999,2,2024.6,1921.3,2,2,9.83,10.03,0.09,0.09,0.19,0.19,1.54,1.57,47.45,48.39,2
CAB1023,10/1/14,18:14:15,10/1/14,11:14:15,-122.8602,47.6615,15,9,4.926,12.471,2,29.104,2,21.93,208.6,6.487,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,18:15:16,10/1/14,11:15:16,-122.8602,47.6615,15,10,2.873,14.696,2,28.263,2,20.848,277.6,8.694,2,-999,-999,-999,-999,5,2017.1,1882.5,2,2,5.88,6,0.07,0.08,0.22,0.22,1.3,1.33,45.49,46.35,2
CAB1023,10/1/14,18:15:24,10/1/14,11:15:24,-122.8602,47.6615,15,11,2.858,14.726,2,28.25,2,20.832,278.1,8.71,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,19:00:03,10/1/14,12:00:03,-122.9397,47.6067,14,1,173.568,9.528,2,30.231,2,23.306,97.3,2.918,2,-999,-999,-999,-999,9,2091.4,2113.4,6,2,29.48,30.09,0.03,0.03,0.14,0.14,3.4,3.47,80.86,82.52,2
CAB1023,10/1/14,19:02:21,10/1/14,12:02:21,-122.9397,47.6067,14,2,141.964,10.773,2,30.469,2,23.289,129.2,3.943,2,127.5,4.176,-999,-999,2,2097.1,2096.8,2,2,26.43,26.98,0.38,0.38,0.26,0.27,2.84,2.9,63.46,64.78,2
CAB1023,10/1/14,19:04:48,10/1/14,12:04:48,-122.9397,47.6067,14,3,110.961,10.951,2,30.477,2,23.265,133.3,4.076,2,130.6,4.278,-999,-999,2,2098.7,2045,2,2,26.13,26.67,0.31,0.32,0.19,0.19,2.74,2.8,59.91,61.15,2
CAB1023,10/1/14,19:06:58,10/1/14,12:06:58,-122.9397,47.6067,14,4,81.098,11.403,2,30.526,2,23.224,142.4,4.368,2,140.7,4.608,-999,-999,2,2099.1,2044.8,2,2,24.78,25.3,0.52,0.53,0.51,0.52,2.51,2.56,52.74,53.84,2
CAB1023,10/1/14,19:06:58,10/1/14,12:06:58,-122.9397,47.6067,14,5,81.096,11.403,2,30.526,2,23.224,142.7,4.377,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,19:08:50,10/1/14,12:08:50,-122.9397,47.6067,14,6,50.904,11.141,2,30.359,2,23.14,131.1,4.003,2,128.9,4.22,-999,-999,2,2092.8,2050.9,3,3,26.73,27.29,0,0,0.11,0.12,2.66,2.72,56.54,57.71,2
CAB1023,10/1/14,19:10:25,10/1/14,12:10:25,-122.9397,47.6067,14,7,31.015,10.402,2,30.074,2,23.043,115.8,3.51,2,115,3.766,-999,-999,2,2082.7,-999,3,5,28.15,28.73,0.02,0.02,0.17,0.18,2.83,2.88,59.25,60.47,2
CAB1023,10/1/14,19:12:00,10/1/14,12:12:00,-122.9397,47.6067,14,8,20.766,9.751,2,29.784,2,22.922,113.5,3.438,2,111.6,3.654,-999,-999,2,2059.3,1999.3,2,2,29.86,30.46,0.03,0.03,0.12,0.12,2.95,3.01,62.94,64.21,2
CAB1023,10/1/14,19:13:26,10/1/14,12:13:26,-122.9397,47.6067,14,9,10.946,9.956,2,29.657,2,22.791,121.4,3.691,2,114.9,3.759,-999,-999,2,2057.4,-999,3,5,29.06,29.65,0.06,0.07,0.11,0.11,2.88,2.94,62.4,63.66,2
CAB1023,10/1/14,19:15:27,10/1/14,12:15:27,-122.9397,47.6067,14,10,5.006,11.993,2,29.316,2,22.18,188.5,5.843,2,275.8,9.02,-999,-999,3,1979.8,1836.4,2,2,3.62,3.7,0.03,0.04,0.36,0.36,1.1,1.12,46.21,47.13,2
CAB1023,10/1/14,19:16:45,10/1/14,12:16:45,-122.9397,47.6067,14,11,2.773,14.808,2,26.799,2,19.699,298.4,9.352,2,301.2,9.826,-999,-999,2,1959,1804.7,3,3,2.12,2.15,0.03,0.04,0.36,0.37,0.96,0.97,45.87,46.69,2
CAB1023,10/1/14,19:16:45,10/1/14,12:16:45,-122.9397,47.6067,14,12,2.764,14.807,2,26.799,2,19.7,298.6,9.358,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,20:03:59,10/1/14,13:03:59,-123.0062,47.548,13,1,141.183,10.148,2,30.327,2,23.282,112.9,3.421,2,114.6,3.753,-999,-999,2,2094.7,2108.1,2,2,27.76,28.33,0.05,0.05,0.02,0.02,3.07,3.13,69.71,71.15,2
CAB1023,10/1/14,20:06:00,10/1/14,13:06:00,-123.0062,47.548,13,2,121.608,11.197,2,30.536,2,23.268,139,4.258,2,136.5,4.469,-999,-999,2,2106.8,2073.5,3,3,25.3,25.83,0.49,0.5,0.03,0.03,2.63,2.69,55.73,56.89,2
CAB1023,10/1/14,20:07:44,10/1/14,13:07:44,-123.0062,47.548,13,3,101.706,10.643,2,30.392,2,23.251,124.4,3.787,2,123.4,4.04,-999,-999,2,2099,2094,3,3,27.03,27.59,0.04,0.04,0.02,0.02,2.89,2.95,64.29,65.62,2
CAB1023,10/1/14,20:09:53,10/1/14,13:09:53,-123.0062,47.548,13,4,80.836,11.018,2,30.415,2,23.205,130.6,3.989,2,128,4.19,-999,-999,2,2055.8,2105.1,2,3,26.82,27.37,0.03,0.03,0.02,0.02,2.74,2.79,58.39,59.6,2
CAB1023,10/1/14,20:10:02,10/1/14,13:10:02,-123.0062,47.548,13,5,80.834,11.019,2,30.415,2,23.205,130.4,3.982,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,20:12:20,10/1/14,13:12:20,-123.0062,47.548,13,6,50.942,10.673,2,30.235,2,23.123,117.5,3.566,2,112.3,3.678,-999,-999,2,2082.9,2091.6,3,3,28.3,28.89,0.02,0.02,0.02,0.02,2.89,2.95,60.69,61.94,2
CAB1023,10/1/14,20:14:04,10/1/14,13:14:04,-123.0062,47.548,13,7,30.425,9.464,2,29.825,2,22.999,96.3,2.885,2,91.4,2.993,-999,-999,2,2097.1,2086,2,2,32.11,32.76,0.02,0.02,0.15,0.16,3.21,3.27,67.82,69.2,2
CAB1023,10/1/14,20:15:30,10/1/14,13:15:30,-123.0062,47.548,13,8,20.679,9.221,2,29.646,2,22.896,90.1,2.684,2,107.1,3.504,-999,-999,2,2052.7,2108.4,3,3,32,32.64,0.05,0.05,0.12,0.12,3.2,3.27,67.47,68.83,2
CAB1023,10/1/14,20:16:48,10/1/14,13:16:48,-123.0062,47.548,13,9,10.864,10.129,2,29.589,2,22.71,129.3,3.946,2,141.3,4.625,-999,-999,2,2049,2033.3,2,2,26.51,27.04,0.18,0.18,0.06,0.07,2.61,2.67,56.88,58.02,2
CAB1023,10/1/14,20:18:32,10/1/14,13:18:32,-123.0062,47.548,13,10,4.926,14.141,2,27.248,2,20.179,310.5,9.743,2,308.9,10.082,-999,-999,2,1928.2,1784.1,2,2,1.41,1.44,0.03,0.03,0.12,0.12,0.95,0.97,47.93,48.81,2
CAB1023,10/1/14,20:19:49,10/1/14,13:19:49,-123.0062,47.548,13,11,2.844,14.814,2,26.108,2,19.168,312.5,9.799,2,314.4,10.254,-999,-999,2,1906.6,1761,2,2,1.04,1.06,0.06,0.06,0.16,0.16,0.91,0.93,48.7,49.55,2
CAB1023,10/1/14,20:19:49,10/1/14,13:19:49,-123.0062,47.548,13,12,2.848,14.804,2,26.109,2,19.17,312.2,9.788,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,21:03:53,10/1/14,14:03:53,-123.0565,47.4902,401,1,151.622,9.25,2,30.149,2,23.285,87.8,2.611,2,87.1,2.842,2.861,-999,2,2087.5,-999,6,5,30.31,30.93,0.01,0.01,0.04,0.04,3.52,3.59,84.64,86.38,2
CAB1023,10/1/14,21:06:03,10/1/14,14:06:03,-123.0565,47.4902,401,2,121.872,10.26,2,30.325,2,23.262,115.3,3.497,2,115,3.763,3.769,-999,2,2092.4,2104.6,6,2,27.98,28.56,0.01,0.01,0.06,0.06,3.05,3.11,68.84,70.26,2
CAB1023,10/1/14,21:07:38,10/1/14,14:07:38,-123.0565,47.4902,401,3,104.918,10.613,2,30.374,2,23.242,123.5,3.759,2,122.7,4.016,4.019,-999,2,2094.3,-999,6,5,27.09,27.66,0.01,0.02,0.04,0.04,2.89,2.95,63.54,64.85,2
CAB1023,10/1/14,21:07:47,10/1/14,14:07:47,-123.0565,47.4902,401,4,104.926,10.611,2,30.374,2,23.242,123.3,3.754,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,21:11:23,10/1/14,14:11:23,-123.0565,47.4902,401,5,80.819,11.05,2,30.433,2,23.213,131.9,4.03,2,120.7,3.588,4.317,-999,2,2095.4,-999,6,5,26.49,27.04,0.02,0.02,0.03,0.03,2.7,2.76,57.99,59.2,2
CAB1023,10/1/14,21:13:58,10/1/14,14:13:58,-123.0565,47.4902,401,6,51.016,10.539,2,30.235,2,23.146,114.2,3.46,2,112.2,3.676,3.671,-999,2,2084.8,-999,6,5,28.29,28.87,0.01,0.01,0.04,0.04,2.93,2.99,62.83,64.12,2
CAB1023,10/1/14,21:15:42,10/1/14,14:15:42,-123.0565,47.4902,401,7,30.84,9.798,2,29.964,2,23.055,96.6,2.896,2,97.5,3.206,3.176,-999,2,2070.3,-999,6,5,30.31,30.92,0.02,0.02,0.05,0.05,3.07,3.14,65.25,66.58,2
CAB1023,10/1/14,21:17:17,10/1/14,14:17:17,-123.0565,47.4902,401,8,20.945,9.041,2,29.678,2,22.948,73.1,2.137,2,78.6,2.579,2.564,-999,2,2053.7,-999,6,5,32.57,33.23,0.02,0.02,0.17,0.18,3.28,3.35,71.42,72.86,2
CAB1023,10/1/14,21:18:52,10/1/14,14:18:52,-123.0565,47.4902,401,9,10.039,10.567,2,29.34,2,22.445,152.2,4.679,2,113.8,3.702,3.742,-999,3,2045,-999,6,5,26.45,26.97,0.26,0.26,0.05,0.06,2.69,2.74,59.62,60.81,2
