CRUISE_ID,DATE_UTC,TIME_UTC,DATE_LOCAL,TIME_LOCAL,LONGITUDE_DEC,LATITUDE_DEC,STATION_NO,NISKIN_NO,CTDPRS_DBAR,CTDTMP_DEG_C_ITS90,CTDTMP_FLAG_W,CTDSAL_PSS78,CTDSAL_FLAG_W,SIGMATHETA_KG_M3,CTDOXY_UMOL_KG_ADJ,CTDOXY_MG_L,CTDOXY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_MG_L_1,OXYGEN_MG_L_2,OXYGEN_MG_L_3,OXYGEN_FLAG_W,TA_UMOL_KG,DIC_UMOL_KG,TA_FLAG_W,DIC_FLAG_W,NITRATE_UMOL_KG,NITRATE_UMOL_L,NITRITE_UMOL_KG,NITRITE_UMOL_L,AMMONIUM_UMOL_KG,AMMONIUM_UMOL_L,PHOSPHATE_UMOL_KG,PHOSPHATE_UMOL_L,SILICATE_UMOL_KG,SILICATE_UMOL_L,NUTRIENTS_FLAG_W
CAB1028,4/10/15,16:54:34,4/10/15,9:54:34,-122.6314,47.1857,35,6,31.094,10.084,2,28.4704,2,21.846,252.7,7.8789,2,250.9,8.204,-999,-999,2,2001.3,1935.1,2,2,22.39,22.83,0.61,0.62,0.53,0.54,2.1,2.14,51.32,52.31,2
CAB1028,4/10/15,16:55:51,4/10/15,9:55:51,-122.6312,47.186,35,7,21.015,10.2188,2,28.3759,2,21.751,264,8.2417,2,257.5,8.42,-999,-999,2,1995.2,1926.5,2,2,21.8,22.22,0.59,0.6,0.55,0.56,2.1,2.14,51.78,52.78,2
CAB1028,4/10/15,16:57:32,4/10/15,9:57:32,-122.6309,47.1864,35,8,10.204,10.1974,2,28.3175,2,21.709,263.5,8.2265,2,262.4,8.577,-999,-999,2,1994.8,1921.1,2,2,21.27,21.68,0.58,0.59,0.55,0.56,2,2.04,51.37,52.36,2
CAB1028,4/10/15,16:58:54,4/10/15,9:58:54,-122.6306,47.1867,35,9,5.272,10.2435,2,28.0426,2,21.488,282.2,8.8277,2,272.3,8.902,-999,-999,2,1987.3,1905.7,2,2,20.23,20.61,0.57,0.58,0.37,0.38,1.91,1.95,53.28,54.29,2
CAB1028,4/10/15,16:59:56,4/10/15,9:59:56,-122.6304,47.1869,35,12,2.96,10.2756,2,27.9865,2,21.439,287,8.983,2,286.2,9.355,-999,-999,2,1980.4,-999,2,9,19.41,19.78,0.57,0.58,0.31,0.31,1.82,1.86,53.64,54.66,2
CAB1028,4/10/15,18:03:40,4/10/15,11:03:40,-122.7818,47.17,36,1,102.922,10.0804,2,28.4658,2,21.843,249.4,7.7715,2,247.3,8.088,-999,-999,2,2001.2,1942.5,2,2,22.47,22.9,0.61,0.62,0.71,0.73,2.17,2.21,52.88,53.9,2
CAB1028,4/10/15,18:05:58,4/10/15,11:05:58,-122.7815,47.1699,36,2,81.713,10.0968,2,28.4411,2,21.821,250.7,7.8145,2,248.3,8.117,-999,-999,2,2000.6,1940.6,2,2,22.34,22.77,0.6,0.62,0.71,0.73,2.16,2.2,52.99,54.01,2
CAB1028,4/10/15,18:08:19,4/10/15,11:08:19,-122.7814,47.1699,36,3,50.65,10.1445,2,28.3804,2,21.766,254.3,7.9302,2,250.3,8.184,-999,-999,2,1998.8,1937.4,2,2,22.02,22.44,0.59,0.6,0.83,0.84,2.14,2.18,53.86,54.9,2
CAB1028,4/10/15,18:09:53,4/10/15,11:09:53,-122.7813,47.1699,36,4,30.622,10.158,2,28.3657,2,21.753,256.2,7.9919,2,254.5,8.322,-999,-999,2,1998.1,1933.6,2,2,21.92,22.34,0.59,0.6,0.68,0.69,2.11,2.15,53.14,54.16,2
CAB1028,4/10/15,18:11:17,4/10/15,11:11:17,-122.7812,47.1698,36,5,20.885,10.2545,2,28.2532,2,21.65,265.3,8.2857,2,258,8.433,-999,-999,2,1994.6,1929.3,2,2,21.43,21.84,0.58,0.59,0.72,0.73,2.07,2.11,53.48,54.5,2
CAB1028,4/10/15,18:12:30,4/10/15,11:12:30,-122.7811,47.1698,36,7,10.769,10.3472,2,28.1536,2,21.558,274,8.5655,2,296.5,9.692,-999,-999,2,1991.5,1915.6,2,2,19.8,20.17,0.54,0.55,0.78,0.8,1.96,2,53.01,54.02,2
CAB1028,4/10/15,18:13:47,4/10/15,11:13:47,-122.7809,47.1698,36,9,5.902,10.4456,2,28.0676,2,21.475,295.7,9.2636,2,266.8,8.721,-999,-999,2,1988.8,1890.7,2,3,17.51,17.84,0.51,0.52,0.62,0.63,1.81,1.84,51.91,52.89,2
CAB1028,4/10/15,18:14:27,4/10/15,11:14:27,-122.7808,47.1698,36,12,2.897,10.7032,2,27.9662,2,21.354,312.9,9.8209,2,292.1,9.546,-999,-999,2,1989.4,1891,2,2,17.22,17.54,0.51,0.52,0.67,0.68,1.77,1.8,52.06,53.04,2
CAB1028,4/10/15,19:48:20,4/10/15,12:48:20,-122.7067,47.2767,38,1,92.591,9.8287,2,31.7885,3,24.474,194.3,6.0068,2,208.7,6.875,6.851,6.798,2,2000.9,1968,2,6,26,26.56,0.54,0.55,0.43,0.44,2.46,2.51,60.71,62.04,2
CAB1028,4/10/15,19:49:54,4/10/15,12:49:54,-122.7064,47.2767,38,2,81.155,9.8117,2,31.7599,3,24.454,193.7,5.9853,2,208.9,6.851,6.845,6.848,2,1991.8,1960.2,2,6,26.58,27.16,0.47,0.48,0.03,0.03,2.47,2.52,61.3,62.63,2
CAB1028,4/10/15,19:51:40,4/10/15,12:51:40,-122.706,47.2767,38,3,51.109,10.0568,2,31.6886,3,24.358,222.9,6.932,2,238.9,7.83,-999,-999,2,2001,-999,3,5,23.52,24.03,0.55,0.56,0.5,0.51,2.21,2.25,52.17,53.3,2
CAB1028,4/10/15,19:53:19,4/10/15,12:53:19,-122.7057,47.2768,38,4,30.362,10.1235,2,31.678,3,24.339,233.2,7.2668,2,252,8.24,8.268,8.269,2,1998.1,1931.3,2,6,22.1,22.58,0.58,0.6,0.59,0.6,2.08,2.12,49.35,50.43,2
CAB1028,4/10/15,19:54:31,4/10/15,12:54:31,-122.7055,47.2769,38,5,20.394,10.2614,2,31.6375,3,24.285,253.9,7.9371,2,276.3,9.055,-999,-999,2,1992.1,1911.7,3,2,19.08,19.49,0.53,0.54,0.59,0.6,1.78,1.82,42,42.91,2
CAB1028,4/10/15,19:55:40,4/10/15,12:55:40,-122.7052,47.2769,38,7,10.421,10.3391,2,31.5886,3,24.234,255.3,7.9805,2,274.6,9.001,-999,-999,2,1999.7,1910.7,3,2,18.91,19.32,0.5,0.51,0.51,0.52,1.77,1.81,41.11,42,2
CAB1028,4/10/15,19:56:57,4/10/15,12:56:57,-122.705,47.2771,38,9,5.304,11.0846,2,31.4027,3,23.961,374.2,11.8297,2,374.5,12.269,-999,-999,2,1985,1820.6,3,2,9.09,9.29,0.31,0.32,0.22,0.23,1.01,1.03,24.03,24.55,2
CAB1028,4/10/15,19:57:51,4/10/15,12:57:51,-122.7048,47.2771,38,12,2.839,11.8398,2,31.2914,3,23.74,416.9,13.2109,2,454.1,14.876,-999,-999,2,2000.7,1719.2,3,2,2.33,2.38,0.13,0.14,0,0,0.45,0.46,9.36,9.56,2
