ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1237	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_1238	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1239	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_124	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Fabia	Fabia subquadrata
ASV_1240	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1241	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Hippoglossoides	NA
ASV_1242	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_1243	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1244	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	NA	NA
ASV_1245	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1246	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora villosa
ASV_1247	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1248	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1249	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_125	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	NA
ASV_1250	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_1251	Eukaryota	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	Aurelia	NA
ASV_1252	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1253	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1254	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Pinnixa	Pinnixa occidentalis
ASV_1255	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1256	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	Agalma	Agalma elegans
ASV_1257	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1258	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1259	Eukaryota	Arthropoda	Malacostraca	Decapoda	Diogenidae	NA	NA
ASV_126	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_1260	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_1261	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1262	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus avinus
ASV_1263	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_1264	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1265	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	NA	NA	NA
ASV_1266	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1267	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1268	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Elassochirus	Elassochirus tenuimanus
ASV_1269	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	NA	NA
ASV_127	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	NA
ASV_1270	Eukaryota	Arthropoda	Malacostraca	Decapoda	Majidae	Hyas	NA
ASV_1271	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1272	Unknown	NA	NA	NA	NA	NA	NA
ASV_1273	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1274	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1275	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_1276	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_1277	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_1278	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1279	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_128	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1280	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_1281	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1282	Eukaryota	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	NA
ASV_1283	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_1284	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus rostratus
ASV_1285	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_1286	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1287	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1288	Unknown	NA	NA	NA	NA	NA	NA
ASV_1289	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_129	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_1290	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Prayidae	Amphicaryon	NA
ASV_1291	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_1292	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1293	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_1294	Eukaryota	Annelida	Polychaeta	Capitellidae__o	NA	NA	NA
ASV_1295	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus
ASV_1296	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1297	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1298	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_1299	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV_13	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_130	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	Pasiphaea	Pasiphaea pacifica
ASV_1300	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	NA
ASV_1301	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_1302	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_1303	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1304	Eukaryota	Arthropoda	Malacostraca	Decapoda	Munididae	Grimothea	Grimothea quadrispina
ASV_1305	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	Obelia dichotoma
ASV_1306	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris snyderi
ASV_1307	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1308	Eukaryota	Arthropoda	Malacostraca	Mysida	NA	NA	NA
ASV_1309	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_131	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_1310	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1311	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus nubilus
ASV_1312	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1313	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Petrolisthes	Petrolisthes eriomerus
ASV_1314	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	NA
ASV_1315	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys stigmaeus
ASV_1316	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1317	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Aetideidae	NA	NA
ASV_1318	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	NA	NA
ASV_1319	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_132	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Stomotoca	Stomotoca atra
ASV_1320	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1321	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	NA
ASV_1322	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	NA
ASV_1323	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_1324	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_1325	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_1326	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1327	Unknown	NA	NA	NA	NA	NA	NA
ASV_1328	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1329	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_133	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_1330	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1331	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Platichthys	Platichthys stellatus
ASV_1332	Eukaryota	Mollusca	Bivalvia	Galeommatida	NA	NA	NA
ASV_1333	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1334	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_1335	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1336	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1337	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	NA	NA
ASV_1338	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1339	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_134	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1340	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_1341	Eukaryota	Platyhelminthes	Rhabditophora	Polycladida	NA	NA	NA
ASV_1342	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_1343	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_1344	Eukaryota	Rotifera	Eurotatoria	Ploima	NA	NA	NA
ASV_1345	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1346	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1347	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_1348	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus
ASV_1349	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_135	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_1350	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	Bougainvillia	NA
ASV_1351	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Solidobalanus	Solidobalanus engbergi
ASV_1352	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1353	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1354	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1355	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Rathkeidae	Rathkea	Rathkea octopunctata
ASV_1356	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_1357	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1358	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_1359	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_136	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1360	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1361	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1362	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_1363	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1364	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1365	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Mitrocomidae	Mitrocomella	Mitrocomella polydiademata
ASV_1366	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Lacunidae	Lacuna	Lacuna vincta
ASV_1367	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1368	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus tenuissimus
ASV_1369	Eukaryota	Mollusca	Gastropoda	Pteropoda	Clionidae	Clione	NA
ASV_137	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1370	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_1371	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1372	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_1374	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_1375	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1376	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1377	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne nordmanni
ASV_1378	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_1379	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_138	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_1380	Unknown	NA	NA	NA	NA	NA	NA
ASV_1381	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_1382	Eukaryota	Annelida	Clitellata	Rhynchobdellida	NA	NA	NA
ASV_1383	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Lepidasthenia	Lepidasthenia berkeleyae
ASV_1384	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_1385	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_1386	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Edwardsianthus	NA
ASV_1387	Eukaryota	Chordata	Actinopteri	Perciformes	Liparidae	Liparis	Liparis dennyi
ASV_1388	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris sica
ASV_1389	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_139	Eukaryota	Arthropoda	Malacostraca	Decapoda	Munididae	Grimothea	Grimothea quadrispina
ASV_1390	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1391	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	NA	NA
ASV_1392	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_1393	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1394	Eukaryota	Arthropoda	Malacostraca	Decapoda	Majidae	Hyas	NA
ASV_1395	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	NA	NA
ASV_1396	Eukaryota	Mollusca	Gastropoda	Pteropoda	Clionidae	Clione	NA
ASV_1397	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_1398	Unknown	NA	NA	NA	NA	NA	NA
ASV_1399	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_14	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_140	Eukaryota	Mollusca	Gastropoda	Pteropoda	Clionidae	Clione	Clione limacina
ASV_1400	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_1401	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_1402	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_1403	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_1404	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1405	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1406	Unknown	NA	NA	NA	NA	NA	NA
ASV_1407	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1408	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1409	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_141	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1410	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	NA	NA
ASV_1411	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1412	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_1413	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1414	Unknown	NA	NA	NA	NA	NA	NA
ASV_1415	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1416	Eukaryota	Arthropoda	Malacostraca	Decapoda	Varunidae	Hemigrapsus	Hemigrapsus oregonensis
ASV_1417	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_1418	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1419	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_142	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1420	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Laonice	Laonice cirrata CMC01
ASV_1421	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1422	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1423	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_1424	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1425	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1426	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_1427	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_1428	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1429	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Glaucidae	Hermissenda	Hermissenda crassicornis
ASV_143	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_1430	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1431	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_1432	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Petrolisthes	Petrolisthes eriomerus
ASV_1433	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_1434	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_1435	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus tridens
ASV_1436	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_1437	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	NA	NA	NA
ASV_1438	Unknown	NA	NA	NA	NA	NA	NA
ASV_1439	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_144	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1440	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni
ASV_1441	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon crangon
ASV_1442	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_1443	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	NA	NA
ASV_1444	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1445	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni
ASV_1446	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Pleuronichthys	Pleuronichthys coenosus
ASV_1447	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1448	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Petrolisthes	Petrolisthes eriomerus
ASV_1449	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_145	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_1450	Unknown	NA	NA	NA	NA	NA	NA
ASV_1451	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_1452	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1453	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	Pasiphaea	Pasiphaea pacifica
ASV_1454	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_1455	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1456	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1457	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1458	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Diphyidae	Muggiaea	NA
ASV_1459	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_146	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1460	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1461	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_1462	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1463	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1464	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphiodia	NA
ASV_1465	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_1466	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1467	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	NA	NA	NA
ASV_1468	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_1469	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_147	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_1470	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_1471	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_1472	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1473	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	Obelia dichotoma
ASV_1474	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_1475	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_1476	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus caurinus
ASV_1477	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1478	Unknown	NA	NA	NA	NA	NA	NA
